V1,V2,V3,__target__
295,422,0.644744,4
172,459,0.690116,4
78,102,0.43763,1
478,172,0.600869,4
585,438,0.485393,1
330,590,0.488873,4
221,581,0.664681,4
26,724,0.700101,4
100,700,0.433271,1
258,749,0.723922,4
185,894,0.632517,4
194,831,0.554439,1
23,998,0.738255,4
385,560,0.37555,1
361,496,0.607685,0
882,713,0.588992,0
947,820,0.390512,0
879,20,0.584252,2
35,17,0.412209,2
142,16,0.437546,2
241,40,0.512274,2
437,24,0.529998,2
528,16,0.393763,2
700,28,0.627779,2
504,20,0.396227,2
986,19,0.375256,2
357,24,0.357375,2
407,28,0.401185,2
277,28,0.380083,2
140,36,0.461579,2
528,39,0.609034,2
504,40,0.423683,2
195,45,0.685727,2
158,58,0.704758,2
424,70,0.531407,2
109,55,0.538479,2
519,67,0.678216,2
592,60,0.453703,2
567,79,0.548593,2
331,78,0.431896,2
586,82,0.371584,2
723,133,0.615767,2
979,90,0.385012,2
904,154,0.573281,2
775,93,0.371031,2
850,110,0.591063,2
24,106,0.381948,2
692,153,0.519981,2
170,117,0.352975,2
523,119,0.428256,2
582,120,0.353427,2
762,120,0.356693,2
1001,147,0.592943,2
607,151,0.701611,2
554,132,0.350107,2
80,196,0.655926,2
222,144,0.428019,2
299,144,0.426751,2
457,142,0.419916,2
577,199,0.619051,2
769,160,0.46797,2
861,175,0.524829,2
970,153,0.368667,2
325,159,0.385089,2
28,195,0.6122,2
224,164,0.400555,2
265,171,0.436081,2
541,252,0.658917,2
930,183,0.386855,2
454,195,0.445591,2
297,186,0.393804,2
609,195,0.373101,2
734,261,0.74284,2
240,205,0.404776,2
273,206,0.443805,2
706,207,0.362784,2
813,207,0.445602,2
347,210,0.353769,2
606,217,0.473764,2
806,229,0.472695,2
661,288,0.615257,2
509,263,0.52784,2
864,236,0.368729,2
280,279,0.621036,2
962,238,0.468757,2
190,254,0.506935,2
139,256,0.427246,2
859,255,0.414187,2
21,262,0.468226,2
914,271,0.609015,2
157,282,0.467266,2
681,284,0.539281,2
122,281,0.416755,2
633,283,0.439893,2
414,307,0.603357,2
563,295,0.505011,2
484,320,0.585657,2
145,304,0.378415,2
331,312,0.550175,2
855,336,0.599156,2
93,327,0.556948,2
814,311,0.410763,2
359,334,0.55172,2
774,343,0.521779,2
441,362,0.667894,2
874,325,0.365974,2
141,327,0.385678,2
704,334,0.527203,2
17,339,0.526598,2
50,333,0.353106,2
893,336,0.401208,2
410,344,0.49046,2
926,338,0.409977,2
610,343,0.409271,2
33,393,0.606915,2
963,347,0.3912,2
557,391,0.677041,2
897,384,0.55476,2
727,356,0.379975,2
499,359,0.387095,2
932,363,0.355156,2
87,370,0.405009,2
119,410,0.640122,2
281,376,0.458731,2
866,370,0.356535,2
256,372,0.350715,2
332,380,0.429737,2
707,401,0.594145,2
496,378,0.363158,2
600,379,0.398699,2
89,384,0.36479,2
57,393,0.439288,2
218,390,0.422925,2
738,403,0.536988,2
977,415,0.576141,2
389,409,0.598413,2
661,411,0.614818,2
914,395,0.360109,2
854,411,0.457696,2
346,418,0.395113,2
422,416,0.361562,2
793,435,0.620185,2
830,451,0.743279,2
872,438,0.445759,2
83,469,0.580409,2
540,435,0.476119,2
438,435,0.440338,2
742,440,0.370994,2
421,467,0.602278,2
891,465,0.420736,2
574,467,0.438837,2
654,467,0.580164,2
22,512,0.577267,2
887,526,0.620174,2
937,503,0.470212,2
581,504,0.417692,2
821,523,0.6244,2
992,502,0.417314,2
181,521,0.5197,2
647,508,0.372116,2
760,507,0.37735,2
442,516,0.42428,2
556,510,0.393399,2
669,512,0.361785,2
977,519,0.510521,2
343,527,0.447202,2
732,541,0.611067,2
76,526,0.424114,2
693,606,0.569704,2
452,536,0.401923,2
775,563,0.555121,2
957,557,0.544908,2
254,539,0.405902,2
480,541,0.476922,2
217,550,0.531385,2
579,574,0.448868,2
531,563,0.475093,2
24,598,0.590473,2
850,568,0.425401,2
920,578,0.579514,2
451,566,0.422519,2
53,582,0.469761,2
900,625,0.673801,2
744,582,0.431519,2
370,585,0.404235,2
471,586,0.390288,2
103,590,0.414283,2
854,588,0.364093,2
973,642,0.743217,2
793,597,0.548251,2
412,597,0.361488,2
138,606,0.539422,2
100,620,0.622703,2
645,622,0.49174,2
858,627,0.589703,2
585,610,0.377983,2
358,612,0.412646,2
487,610,0.358658,2
543,616,0.429163,2
788,617,0.376753,2
742,616,0.354498,2
68,635,0.641533,2
315,626,0.418745,2
819,640,0.585447,2
662,630,0.366098,2
596,639,0.429715,2
732,674,0.542172,2
233,659,0.479644,2
144,654,0.483937,2
369,649,0.405186,2
796,647,0.398708,2
304,649,0.392102,2
558,672,0.507437,2
672,652,0.368357,2
473,652,0.360233,2
165,664,0.362692,2
610,671,0.433744,2
869,768,0.675529,2
322,676,0.354275,2
405,683,0.383642,2
799,714,0.586142,2
236,707,0.516648,2
32,693,0.394548,2
145,695,0.366493,2
313,697,0.39851,2
681,715,0.683365,2
714,723,0.504971,2
828,718,0.434021,2
727,718,0.385621,2
988,726,0.384678,2
772,730,0.372155,2
296,731,0.367723,2
235,779,0.548754,2
927,769,0.574288,2
454,744,0.506671,2
61,745,0.361208,2
721,756,0.444435,2
53,748,0.371286,2
485,750,0.414523,2
1005,754,0.373858,2
464,776,0.730442,2
767,802,0.582143,2
671,765,0.400104,2
794,777,0.461285,2
50,766,0.375642,2
590,772,0.398835,2
399,776,0.43102,2
619,778,0.375936,2
703,794,0.516057,2
671,782,0.365559,2
73,810,0.643953,2
594,787,0.364043,2
421,812,0.701549,2
625,799,0.463627,2
519,807,0.540828,2
598,804,0.469165,2
743,831,0.560464,2
142,820,0.470871,2
183,811,0.407269,2
463,806,0.380032,2
676,808,0.350574,2
46,849,0.598137,2
252,828,0.432597,2
661,846,0.571041,2
934,845,0.538316,2
638,925,0.678235,2
830,824,0.352962,2
106,848,0.476193,2
589,845,0.414799,2
511,849,0.399671,2
684,842,0.351568,2
435,854,0.362099,2
874,854,0.350479,2
776,859,0.412068,2
915,941,0.70941,2
345,885,0.618025,2
870,871,0.503126,2
80,870,0.4222,2
736,871,0.416509,2
374,886,0.63365,2
425,875,0.491313,2
820,925,0.663429,2
781,876,0.375914,2
18,905,0.570362,2
455,885,0.364558,2
785,899,0.521249,2
284,890,0.452852,2
723,894,0.370304,2
681,904,0.486553,2
610,904,0.405441,2
584,915,0.498245,2
745,912,0.421028,2
714,905,0.366642,2
477,925,0.594141,2
97,912,0.425493,2
352,922,0.507395,2
137,928,0.41858,2
752,938,0.503224,2
692,938,0.496397,2
26,944,0.450448,2
585,945,0.393691,2
240,948,0.38988,2
547,965,0.442704,2
800,985,0.657834,2
328,960,0.505265,2
61,959,0.385735,2
726,960,0.361206,2
598,967,0.488713,2
160,966,0.379995,2
961,991,0.588494,2
246,968,0.383533,2
516,964,0.353387,2
463,971,0.394925,2
730,973,0.387578,2
710,990,0.544868,2
883,983,0.420508,2
984,978,0.386387,2
53,978,0.371349,2
160,980,0.36224,2
473,993,0.573245,2
362,997,0.461969,2
611,997,0.47103,2
254,988,0.358374,2
766,998,0.497533,2
677,1001,0.549672,2
90,1004,0.470876,2
318,1003,0.678671,2
552,1003,0.442338,2
167,1006,0.469616,2
858,1006,0.422428,2
248,1007,0.456569,2
149,308,0.547472,4
86,360,0.444887,4
399,256,0.417792,3
395,106,0.595096,1
753,403,0.411409,1
876,60,0.629029,1
954,229,0.373388,1
973,224,0.392134,1
896,407,0.485659,1
920,61,0.683073,1
647,712,0.46211,3
590,694,0.451012,3
684,733,0.635207,0
838,574,0.470799,0
790,691,0.446887,1
757,615,0.374784,1
714,571,0.438085,1
190,535,0.591108,3
459,600,0.721334,3
340,603,0.589103,0
699,945,0.454503,1
610,747,0.396606,1
870,899,0.558783,0
76,56,0.618356,2
129,58,0.450365,2
404,81,0.475521,2
99,81,0.379469,2
456,91,0.432213,2
77,88,0.402512,2
906,88,0.460629,2
173,124,0.371754,2
60,127,0.463627,2
385,132,0.36619,2
80,152,0.490961,2
1002,156,0.352211,2
449,161,0.371166,2
959,166,0.592155,2
798,166,0.432504,2
328,177,0.355854,2
954,197,0.354421,2
741,210,0.407612,2
416,209,0.363171,2
436,225,0.423267,2
16,265,0.375886,2
389,273,0.422348,2
355,277,0.449496,2
417,295,0.541751,2
479,288,0.516103,2
128,288,0.385688,2
949,294,0.408019,2
120,313,0.432228,2
600,334,0.516997,2
942,330,0.417812,2
646,332,0.361342,2
100,342,0.490245,2
387,345,0.467174,2
473,340,0.387647,2
270,342,0.425882,2
334,340,0.350385,2
487,350,0.472353,2
348,362,0.353448,2
302,366,0.374668,2
114,382,0.351542,2
304,394,0.367943,2
624,411,0.480728,2
486,410,0.389557,2
247,424,0.42777,2
393,427,0.407007,2
185,437,0.392106,2
246,440,0.369815,2
632,447,0.460328,2
187,456,0.366718,2
423,459,0.379268,2
733,454,0.369192,2
313,460,0.365359,2
348,469,0.46822,2
972,492,0.368026,2
286,512,0.402199,2
596,517,0.434724,2
624,518,0.362327,2
456,527,0.539713,2
290,533,0.399428,2
889,549,0.607511,2
294,548,0.47811,2
18,555,0.454318,2
140,562,0.524088,2
214,553,0.362732,2
261,576,0.462042,2
102,577,0.38397,2
861,593,0.440099,2
162,594,0.399942,2
829,601,0.403921,2
109,604,0.46801,2
156,616,0.381845,2
109,621,0.404365,2
783,623,0.3854,2
109,647,0.495746,2
746,638,0.389828,2
850,643,0.38015,2
209,652,0.372364,2
599,670,0.497795,2
841,671,0.396852,2
663,683,0.530598,2
356,685,0.353392,2
764,684,0.369208,2
503,695,0.412366,2
112,698,0.377824,2
858,700,0.350368,2
144,703,0.365258,2
952,722,0.354123,2
464,778,0.366964,2
247,778,0.370943,2
335,800,0.389976,2
808,820,0.4081,2
376,838,0.515258,2
399,868,0.397363,2
785,916,0.441,2
358,915,0.405425,2
728,925,0.37159,2
520,978,0.436075,2
90,1004,0.455481,2
251,118,0.766364,0
153,254,0.691134,0
72,254,0.597494,0
245,429,0.629531,0
56,57,0.40248,0
475,446,0.606361,0
73,343,0.649061,0
225,264,0.382899,1
734,416,0.440889,0
548,711,0.593505,4
487,586,0.423395,1
482,640,0.405375,1
325,717,0.455327,1
405,731,0.493037,1
367,819,0.790993,4
386,988,0.737183,0
431,987,0.670972,0
875,935,0.412492,1
44,19,0.400677,2
172,16,0.401668,2
274,21,0.467643,2
583,35,0.492502,2
756,27,0.562308,2
998,20,0.463999,2
545,27,0.456775,2
673,30,0.464127,2
78,32,0.449283,2
494,27,0.371439,2
367,41,0.483413,2
608,92,0.623744,2
778,41,0.45968,2
864,42,0.430535,2
988,93,0.575891,2
249,48,0.475695,2
973,42,0.371878,2
485,59,0.461216,2
697,68,0.559395,2
90,104,0.583953,2
964,62,0.406958,2
220,74,0.500864,2
924,93,0.52425,2
16,74,0.40285,2
138,85,0.48669,2
283,83,0.370353,2
896,89,0.43382,2
447,109,0.505969,2
489,89,0.401262,2
306,96,0.419595,2
177,110,0.581648,2
389,156,0.609409,2
705,102,0.466351,2
844,101,0.381085,2
552,103,0.35828,2
215,143,0.501502,2
885,115,0.41307,2
676,121,0.464669,2
753,119,0.382449,2
704,132,0.460349,2
905,133,0.484658,2
625,134,0.375524,2
833,134,0.379484,2
65,136,0.410672,2
280,137,0.416285,2
846,144,0.45428,2
159,146,0.378896,2
508,145,0.377969,2
803,145,0.368627,2
939,157,0.47068,2
772,155,0.362464,2
619,167,0.44226,2
743,166,0.427372,2
190,188,0.471204,2
836,170,0.364705,2
284,184,0.481762,2
590,177,0.388924,2
614,197,0.65028,2
107,187,0.363381,2
438,187,0.386971,2
730,193,0.501176,2
498,196,0.456188,2
60,192,0.361673,2
888,199,0.373084,2
294,207,0.585364,2
249,214,0.446633,2
825,205,0.396006,2
451,206,0.360985,2
879,233,0.542551,2
966,231,0.605866,2
640,232,0.582717,2
197,255,0.621206,2
586,226,0.377806,2
422,239,0.49348,2
709,236,0.368264,2
547,241,0.48914,2
756,238,0.378137,2
812,241,0.388766,2
517,251,0.530582,2
694,240,0.357651,2
614,288,0.578588,2
324,261,0.605683,2
697,251,0.364388,2
98,289,0.664115,2
713,253,0.392102,2
751,258,0.399128,2
382,258,0.424529,2
708,271,0.489506,2
801,269,0.436368,2
121,274,0.397178,2
509,280,0.415596,2
878,284,0.386673,2
379,298,0.47014,2
578,291,0.425927,2
538,288,0.35082,2
945,295,0.444811,2
312,296,0.477932,2
775,303,0.421028,2
674,305,0.402887,2
736,342,0.567688,2
314,317,0.426955,2
191,314,0.412386,2
854,317,0.464003,2
897,318,0.565271,2
290,334,0.426435,2
966,325,0.429922,2
650,328,0.471256,2
903,346,0.488607,2
932,345,0.407485,2
322,345,0.356703,2
491,353,0.39092,2
534,355,0.405748,2
612,371,0.469544,2
997,350,0.355937,2
24,366,0.448807,2
292,370,0.522955,2
928,362,0.400139,2
240,377,0.467468,2
548,376,0.350742,2
490,391,0.591402,2
63,384,0.453308,2
535,393,0.431087,2
580,383,0.403198,2
130,417,0.626467,2
214,394,0.390415,2
235,395,0.400416,2
802,417,0.443849,2
185,460,0.601698,2
322,422,0.372397,2
363,425,0.465651,2
929,423,0.40855,2
408,434,0.516684,2
656,438,0.518987,2
985,429,0.367486,2
954,448,0.420865,2
45,448,0.503484,2
766,463,0.394143,2
96,452,0.351687,2
278,455,0.363848,2
1000,456,0.353305,2
978,463,0.367416,2
366,470,0.531942,2
696,474,0.389293,2
463,479,0.37642,2
974,480,0.382886,2
547,489,0.412275,2
67,492,0.415606,2
411,499,0.440179,2
598,489,0.394774,2
363,492,0.380571,2
220,498,0.370352,2
751,514,0.441424,2
943,513,0.443998,2
272,511,0.458982,2
643,527,0.4581,2
993,515,0.384442,2
221,528,0.514339,2
387,563,0.605846,2
17,521,0.3697,2
50,522,0.397877,2
417,523,0.386161,2
971,531,0.449605,2
115,534,0.45324,2
691,535,0.395592,2
86,536,0.406836,2
302,545,0.496374,2
538,534,0.355627,2
536,542,0.355802,2
945,547,0.423496,2
715,566,0.449352,2
127,553,0.42718,2
506,555,0.440991,2
98,555,0.431293,2
42,587,0.554639,2
185,558,0.40449,2
262,561,0.542673,2
969,565,0.465528,2
994,564,0.401902,2
78,592,0.450965,2
802,571,0.363678,2
943,592,0.558557,2
459,592,0.5595,2
266,609,0.613318,2
764,591,0.551234,2
284,580,0.362509,2
972,603,0.499075,2
293,582,0.357411,2
299,608,0.525218,2
408,606,0.411389,2
852,610,0.414283,2
442,626,0.697087,2
535,653,0.540195,2
383,624,0.466555,2
937,684,0.489836,2
192,633,0.506901,2
92,651,0.401653,2
382,650,0.424354,2
240,679,0.475289,2
314,661,0.515431,2
813,666,0.478792,2
722,666,0.352794,2
1000,670,0.350823,2
373,686,0.780381,2
47,684,0.396797,2
300,688,0.512808,2
282,692,0.375612,2
580,699,0.409006,2
981,697,0.465238,2
802,692,0.364926,2
17,697,0.404331,2
445,701,0.519192,2
122,744,0.527459,2
252,722,0.418664,2
224,718,0.368413,2
949,723,0.41965,2
376,726,0.440969,2
576,722,0.351193,2
176,730,0.429517,2
978,727,0.362095,2
245,744,0.453764,2
728,740,0.351131,2
957,838,0.534589,2
302,759,0.425956,2
926,784,0.566541,2
442,767,0.460522,2
353,770,0.448775,2
208,772,0.387765,2
406,798,0.539996,2
29,789,0.521046,2
202,782,0.351344,2
306,812,0.495271,2
256,801,0.362618,2
180,803,0.37004,2
731,807,0.425723,2
144,806,0.350816,2
237,822,0.532139,2
760,807,0.359752,2
292,812,0.377967,2
756,815,0.354106,2
212,821,0.393184,2
285,832,0.398652,2
822,835,0.355661,2
39,840,0.38986,2
49,841,0.376206,2
396,849,0.527791,2
755,854,0.446065,2
841,853,0.523649,2
88,854,0.386599,2
365,856,0.55352,2
928,850,0.351472,2
508,854,0.350407,2
668,872,0.464143,2
755,883,0.431627,2
920,879,0.375209,2
314,878,0.357683,2
22,881,0.38415,2
88,889,0.398421,2
60,893,0.467412,2
461,898,0.425655,2
215,894,0.364744,2
823,904,0.436812,2
542,903,0.512902,2
392,905,0.414303,2
206,937,0.575713,2
708,919,0.410105,2
84,925,0.396426,2
381,933,0.532047,2
977,923,0.371744,2
941,941,0.445168,2
843,944,0.407883,2
172,946,0.355443,2
913,951,0.35746,2
985,956,0.392321,2
607,959,0.395635,2
830,984,0.582305,2
908,971,0.469622,2
171,989,0.48057,2
792,975,0.480038,2
345,976,0.384843,2
900,997,0.459714,2
214,989,0.370813,2
199,999,0.367861,2
789,996,0.415961,2
966,998,0.419385,2
335,1005,0.55645,2
789,1008,0.374356,2
898,30,0.683529,0
601,531,0.814238,3
750,623,0.804145,3
777,739,0.501978,0
656,624,0.660202,0
693,619,0.461434,0
551,669,0.428765,4
566,727,0.435324,0
60,610,0.538241,0
142,647,0.55127,0
215,678,0.689893,0
51,779,0.770312,4
164,777,0.479689,0
242,985,0.478589,0
244,760,0.7349,0
35,681,0.464147,0
110,714,0.627889,0
687,792,0.626359,3
648,860,0.72967,0
596,919,0.58962,0
88,796,0.611314,0
66,653,0.673154,0
231,897,0.594532,0
406,18,0.582916,2
459,43,0.54919,2
587,27,0.538157,2
681,22,0.507079,2
746,32,0.657742,2
799,45,0.536547,2
266,75,0.685983,2
164,48,0.416604,2
327,54,0.406298,2
577,53,0.358683,2
361,66,0.401415,2
319,71,0.395642,2
46,73,0.367106,2
579,74,0.36417,2
252,83,0.387064,2
437,85,0.477289,2
761,82,0.415658,2
366,88,0.403514,2
981,124,0.534991,2
569,94,0.436559,2
802,98,0.445577,2
430,102,0.364183,2
776,108,0.442838,2
329,113,0.456435,2
412,117,0.413806,2
790,126,0.497638,2
209,127,0.377874,2
621,125,0.425812,2
335,134,0.416992,2
411,139,0.396288,2
917,140,0.386918,2
391,140,0.38694,2
50,159,0.534049,2
735,151,0.503132,2
784,151,0.388645,2
543,152,0.353138,2
937,162,0.388949,2
120,165,0.379401,2
184,238,0.560693,2
242,175,0.433137,2
961,176,0.36921,2
124,180,0.352174,2
57,190,0.418642,2
832,199,0.557657,2
914,213,0.550373,2
268,212,0.363813,2
52,215,0.392079,2
240,231,0.474246,2
376,224,0.356738,2
559,231,0.361763,2
887,239,0.456619,2
368,241,0.355806,2
211,251,0.4696,2
87,250,0.3716,2
265,485,0.851767,2
635,263,0.442516,2
882,270,0.50902,2
72,265,0.400975,2
534,271,0.36537,2
576,276,0.351491,2
782,284,0.4383,2
847,284,0.417332,2
623,296,0.416288,2
95,299,0.434853,2
64,298,0.377068,2
392,492,0,2
185,313,0.41523,2
67,318,0.506641,2
696,320,0.379144,2
563,331,0.505775,2
98,334,0.440019,2
189,331,0.400975,2
16,338,0.376549,2
159,341,0.434111,2
42,353,0.502453,2
70,339,0.357605,2
815,553,0.849105,2
96,353,0.369101,2
554,391,0.580149,2
929,542,0,2
663,355,0.465037,2
131,359,0.442394,2
16,361,0.384525,2
75,378,0.500914,2
668,371,0.409261,2
777,379,0.581624,2
590,373,0.387966,2
33,401,0.577356,2
170,387,0.390771,2
690,395,0.50159,2
660,393,0.438583,2
571,448,0.570973,2
136,404,0.445119,2
778,404,0.400046,2
88,412,0.361379,2
665,434,0.442159,2
193,450,0.376691,2
683,480,0.59565,2
32,460,0.358526,2
733,475,0.397242,2
606,494,0.408448,2
83,507,0.383589,2
240,518,0.438667,2
169,529,0.405595,2
210,540,0.528175,2
538,552,0.597654,2
677,558,0.403916,2
122,570,0.39633,2
155,584,0.395535,2
598,588,0.445789,2
684,587,0.374796,2
736,590,0.371704,2
773,599,0.421982,2
634,605,0.425892,2
800,616,0.377905,2
612,653,0.734583,2
218,636,0.432383,2
191,634,0.355821,2
249,646,0.476913,2
151,698,0.431662,2
66,724,0.634457,2
263,728,0.430408,2
232,732,0.558178,2
585,730,0.358311,2
142,748,0.375624,2
582,764,0.491642,2
798,839,0.635173,2
907,783,0.416091,2
976,780,0.468385,2
515,795,0.43974,2
591,808,0.373584,2
865,818,0.400404,2
935,820,0.353089,2
123,826,0.387782,2
775,844,0.36754,2
576,860,0.489409,2
946,860,0.352864,2
179,882,0.467258,2
144,892,0.393784,2
925,911,0.411455,2
770,951,0.717392,2
20,929,0.356096,2
301,982,0.843034,2
717,941,0.490196,2
819,941,0.397093,2
70,948,0.428949,2
624,944,0.403907,2
427,987,0,2
901,953,0.422253,2
701,982,0.673372,2
732,965,0.558544,2
122,973,0.54042,2
57,977,0.450674,2
655,977,0.365848,2
579,989,0.553474,2
747,999,0.714428,2
42,986,0.356803,2
962,990,0.350732,2
27,1003,0.474756,2
107,999,0.4247,2
135,1007,0.478853,2
268,1007,0.466912,2
623,1005,0.392482,2
69,1008,0.418237,2
898,262,0.483846,0
966,140,0.733647,0
903,651,0.683319,0
954,17,0.445729,2
748,23,0.405547,2
398,30,0.44158,2
724,47,0.400823,2
588,52,0.371779,2
802,62,0.417709,2
682,66,0.356474,2
748,72,0.363156,2
885,79,0.394976,2
215,90,0.383728,2
493,90,0.362415,2
762,109,0.473409,2
1001,100,0.418452,2
621,99,0.43566,2
844,98,0.354889,2
728,104,0.383605,2
732,127,0.446888,2
1006,124,0.350664,2
444,137,0.373244,2
764,147,0.47962,2
732,147,0.352901,2
943,167,0.389582,2
775,174,0.374467,2
960,194,0.537767,2
483,187,0.444159,2
835,198,0.474572,2
661,208,0.401197,2
35,208,0.364043,2
777,208,0.383509,2
479,241,0.398667,2
916,236,0.489353,2
807,237,0.411777,2
207,252,0.382539,2
990,251,0.355394,2
647,255,0.398031,2
927,283,0.508605,2
948,277,0.366381,2
883,286,0.439418,2
496,293,0.37621,2
750,306,0.35302,2
928,320,0.483311,2
501,315,0.390465,2
974,328,0.404307,2
657,336,0.366273,2
740,341,0.377426,2
937,345,0.446482,2
973,348,0.406166,2
294,368,0.379335,2
930,378,0.595649,2
293,383,0.411412,2
669,382,0.37159,2
870,385,0.362617,2
752,395,0.36796,2
762,394,0.351534,2
300,410,0.472623,2
876,415,0.384437,2
748,425,0.469353,2
951,425,0.543946,2
644,428,0.360966,2
642,434,0.353261,2
486,448,0.356644,2
76,452,0.372121,2
771,465,0.432634,2
486,462,0.35347,2
888,472,0.41272,2
862,474,0.351559,2
859,483,0.359465,2
943,495,0.508061,2
491,488,0.387507,2
766,501,0.413141,2
911,493,0.457782,2
236,509,0.460965,2
22,504,0.357478,2
917,513,0.536709,2
746,520,0.353251,2
788,539,0.379513,2
990,549,0.59035,2
476,545,0.365301,2
754,544,0.350786,2
482,548,0.351865,2
190,571,0.602077,2
240,571,0.413205,2
501,572,0.385418,2
787,572,0.405808,2
884,577,0.39805,2
1003,584,0.416641,2
782,601,0.435309,2
144,637,0.515721,2
787,663,0.521598,2
752,636,0.350722,2
234,655,0.397059,2
680,656,0.41183,2
410,664,0.354172,2
229,671,0.405584,2
737,682,0.449539,2
501,694,0.406749,2
986,695,0.391907,2
950,701,0.466918,2
102,700,0.35988,2
222,701,0.374776,2
750,702,0.40624,2
242,707,0.367511,2
176,708,0.354432,2
522,708,0.35831,2
768,712,0.353403,2
990,712,0.355147,2
580,723,0.445601,2
775,730,0.460896,2
804,718,0.372577,2
768,719,0.359059,2
990,723,0.380614,2
205,728,0.401583,2
804,729,0.358008,2
521,755,0.597098,2
237,769,0.464107,2
767,752,0.429835,2
794,794,0.588606,2
978,762,0.47525,2
991,761,0.368843,2
776,777,0.4568,2
974,790,0.53612,2
910,793,0.538431,2
514,801,0.432603,2
250,812,0.445117,2
992,825,0.503048,2
762,824,0.412677,2
528,836,0.394427,2
230,832,0.426199,2
494,829,0.35697,2
738,830,0.390469,2
258,834,0.350572,2
488,850,0.441883,2
741,848,0.409712,2
245,878,0.691408,2
192,856,0.414185,2
233,859,0.464416,2
519,860,0.366666,2
752,868,0.540297,2
780,876,0.401043,2
759,888,0.374635,2
499,897,0.439887,2
512,897,0.378848,2
1000,902,0.456631,2
235,911,0.397823,2
807,906,0.367854,2
260,910,0.361754,2
509,916,0.440404,2
532,921,0.365566,2
787,933,0.453224,2
805,923,0.379599,2
699,928,0.35919,2
143,932,0.404337,2
531,946,0.418862,2
248,937,0.357632,2
814,940,0.398179,2
992,944,0.374841,2
492,954,0.352095,2
979,960,0.355082,2
240,962,0.409974,2
258,966,0.438251,2
774,960,0.351835,2
26,983,0.380886,2
536,981,0.405682,2
767,980,0.394227,2
812,987,0.435679,2
516,990,0.409803,2
234,994,0.378926,2
990,1000,0.452092,2
50,997,0.383549,2
386,996,0.352091,2
927,48,0.581159,0
920,87,0.3857,4
899,157,0.697782,3
882,376,0.602726,0
617,116,0.617599,2
746,76,0.524249,2
848,71,0.602302,2
65,18,0.422955,2
113,28,0.666671,2
227,18,0.443908,2
508,18,0.411543,2
252,22,0.424051,2
30,51,0.548518,2
834,26,0.356017,2
342,38,0.423253,2
829,34,0.351456,2
73,47,0.460767,2
824,40,0.35442,2
279,46,0.36064,2
187,60,0.476811,2
984,62,0.473029,2
708,56,0.368977,2
158,84,0.537085,2
77,77,0.477673,2
373,81,0.529649,2
292,70,0.354447,2
701,103,0.491867,2
943,79,0.492364,2
213,90,0.56427,2
546,80,0.362368,2
36,94,0.621478,2
972,90,0.403132,2
412,88,0.355008,2
310,100,0.398145,2
712,106,0.396857,2
19,136,0.493833,2
528,115,0.409476,2
553,114,0.389588,2
176,122,0.495814,2
147,124,0.389488,2
910,236,0.763553,2
999,152,0.57042,2
189,139,0.537419,2
238,127,0.370969,2
642,144,0.424125,2
262,155,0.571297,2
802,165,0.506881,2
830,186,0.507317,2
74,158,0.418581,2
198,167,0.521381,2
362,162,0.372328,2
459,180,0.495344,2
717,171,0.463648,2
50,180,0.482736,2
278,184,0.452835,2
16,182,0.375153,2
241,186,0.522664,2
689,201,0.573943,2
786,195,0.498286,2
326,189,0.408785,2
646,191,0.359048,2
71,195,0.40794,2
104,197,0.416214,2
997,199,0.431462,2
124,203,0.567607,2
210,200,0.352414,2
279,244,0.630193,2
297,206,0.450159,2
874,208,0.370911,2
319,213,0.426395,2
467,214,0.407954,2
40,215,0.397583,2
761,228,0.450816,2
16,228,0.392777,2
174,246,0.547987,2
36,236,0.363592,2
735,280,0.510222,2
561,278,0.571161,2
487,267,0.362352,2
174,280,0.385104,2
610,274,0.381685,2
646,278,0.401447,2
513,281,0.400765,2
329,290,0.415411,2
492,292,0.433684,2
805,297,0.378685,2
359,297,0.374712,2
37,305,0.407948,2
77,306,0.367501,2
353,312,0.483523,2
170,312,0.370104,2
235,327,0.617657,2
290,312,0.350444,2
839,317,0.369057,2
504,321,0.366835,2
381,340,0.601465,2
542,354,0.487696,2
179,585,0.66202,2
636,338,0.435803,2
509,336,0.362334,2
587,339,0.362151,2
681,374,0.484873,2
309,345,0.416091,2
423,371,0.665609,2
646,362,0.428971,2
823,407,0.671458,2
210,365,0.390966,2
474,403,0.569643,2
304,388,0.355587,2
543,396,0.37654,2
384,402,0.493372,2
452,407,0.361397,2
860,413,0.494382,2
773,413,0.377833,2
673,472,0.50356,2
912,441,0.367224,2
520,456,0.461094,2
73,458,0.35817,2
477,478,0.512381,2
967,487,0.786039,2
767,510,0.532579,2
594,505,0.667598,2
624,514,0.536611,2
517,519,0.452649,2
1006,516,0.371967,2
838,526,0.354217,2
794,529,0.369795,2
553,532,0.391848,2
885,530,0.374119,2
618,555,0.597322,2
670,566,0.596728,2
719,653,0.782981,2
952,616,0.434526,2
659,617,0.377241,2
562,624,0.357376,2
460,629,0.401438,2
415,641,0.61439,2
225,642,0.396412,2
957,702,0.77817,2
258,670,0.352504,2
559,685,0.441662,2
40,695,0.38411,2
421,709,0.518927,2
352,703,0.405534,2
460,710,0.544156,2
567,706,0.419517,2
572,722,0.549233,2
772,714,0.36675,2
245,719,0.3808,2
647,719,0.366202,2
829,746,0.514307,2
538,730,0.404718,2
492,735,0.418509,2
530,749,0.470484,2
