year,gq,gqtypeg,farm,ownershg,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,relateg,age,sex,raceg,marst,chborn,bplg,school,educrec,schltype,empstatg,labforce,occ1950,occscore,sei,ind1950,classwkg,wkswork2,hrswork2,yrlastwk,workedyr,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,migrat5g,migplac5,vetstat,tranwork,__target__
0,0,0,0,1,3,2,886,0,0,1,1,0,0,0,0,0,0,0,0,7,1,1,0,1,1,0,0,68,0,0,0,1,60,0,1,,1,1,,25,29,,0,2,5,,1,1787,97,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,2372,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,0,19,0,0,37,0,0,0,2,76,0,8,,1,1,,24,43,,0,4,3,,1,0,0,0,0,0,0,0,417,3,2,0,2,0
0,0,0,0,1,14,2,2505,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,7,49,0,0,2,6,6,0,4,,2,1,,17,15,,0,4,,1,1,1788,78,0,0,0,0,49,66,,,0,,0
0,0,0,0,0,0,13,767,0,0,0,0,0,0,0,0,0,0,2,0,3,4,2,0,13,19,0,1,45,1,1,0,,0,0,1,,1,1,,39,54,,0,1,2,,1,746,917,0,0,0,0,0,4,1,1,0,0,1
0,0,0,0,1,12,2,3161,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,6,1,0,0,,24,0,8,,1,1,,9,9,,1,0,7,,1,1789,918,0,0,0,41,0,3,1,1,1,0,5
0,0,0,0,0,0,19,1101,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,6,0,0,0,6,35,0,4,,0,0,,2,2,,,,,4,0,219,0,0,0,290,0,0,275,,,0,,0
0,0,0,0,1,5,2,3159,0,0,0,0,0,0,0,0,0,0,2,0,3,4,2,0,11,3,0,1,53,1,0,0,,25,0,8,,1,1,,12,0,,0,2,4,,1,1790,125,0,0,0,0,0,210,2,0,0,0,1
0,0,0,0,0,0,0,3162,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,3,17,0,0,2,1,0,0,0,,1,1,,1,1,,0,2,2,,1,536,69,6,0,0,0,0,102,,,0,0,0
0,0,0,0,1,17,2,266,0,0,0,0,0,0,0,0,0,0,2,0,3,4,1,0,8,5,0,1,39,1,1,0,,14,0,3,,1,1,,8,21,,0,2,2,,1,91,52,0,0,0,0,0,79,,,0,0,4
0,0,0,0,1,6,2,3163,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,53,0,0,1,1,0,0,0,,1,1,,17,15,,0,2,2,,1,1791,919,0,0,0,0,0,18,,,0,0,2
0,0,0,0,1,2,2,1545,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,46,0,0,1,,0,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,90,,,,,0
0,0,0,0,0,0,15,2435,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,11,5,4,0,50,0,0,0,2,0,0,1,,2,1,,1,1,,0,2,,1,1,185,122,0,0,0,0,0,325,0,0,0,,0
0,0,0,0,1,7,2,3164,0,0,0,0,1,0,1,1,0,1,1,1,7,1,1,0,1,1,0,2,63,1,0,1,,27,0,0,,1,1,,31,38,,0,,2,,0,1792,0,0,0,0,0,220,345,1,1,1,0,0
0,0,0,0,0,0,16,36,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,2,2,26,1,0,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,19,,,,,0
0,0,0,0,1,14,2,258,0,1,1,0,0,0,0,1,0,1,1,1,4,1,1,0,1,1,0,2,16,1,0,1,,0,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,94,0,0,,,0
0,0,0,0,0,0,12,2388,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,1,2,14,1,0,1,,0,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,277,0,0,,,0
0,0,0,0,0,0,18,1548,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,19,1,1,1,,0,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,384,,,,,0
0,0,0,0,1,17,2,3165,0,1,0,1,4,0,1,0,0,0,1,1,7,1,1,0,1,1,4,1,82,0,0,1,1,52,0,1,,1,1,,3,3,,0,5,7,,1,1793,511,0,0,326,0,0,339,,,0,6,5
0,0,0,0,1,14,2,3166,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,47,0,0,0,6,6,0,1,,1,1,,1,1,,0,2,2,,1,1794,920,0,0,0,0,0,55,,,0,0,0
0,0,0,0,1,6,2,3100,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,68,1,0,1,,0,1,0,1,1,1,,19,19,,0,1,0,,1,90,168,0,0,0,0,0,144,1,1,0,0,0
0,0,0,0,1,5,2,2837,1,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,7,35,0,5,1,1,91,0,1,,1,1,,1,1,,0,2,6,,1,125,87,0,0,0,0,0,159,3,2,0,0,0
0,0,0,0,1,16,2,2899,0,0,0,0,0,0,0,0,0,0,2,0,7,2,1,0,11,5,0,1,70,1,1,0,,28,0,1,,1,1,,7,8,,0,2,6,,1,1795,486,0,13,0,0,0,422,,,1,0,3
0,0,0,0,1,5,2,3167,0,0,0,0,0,0,0,0,0,0,2,0,3,4,1,0,66,22,0,1,47,1,0,0,,7,0,1,,1,1,,15,57,,0,2,2,,1,126,94,0,0,0,0,0,3,,,1,0,4
0,0,0,0,0,0,12,2112,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,18,12,0,0,1,0,1,0,2,0,0,5,,0,0,,17,15,,0,4,,3,1,430,251,0,0,0,0,0,434,0,0,0,,0
0,0,0,0,1,1,2,3168,0,0,0,0,0,0,0,0,0,0,2,0,7,2,1,0,9,22,0,1,8,1,0,0,,0,0,0,,1,1,,12,13,,0,2,1,,1,136,90,0,0,0,0,0,3,1,1,1,0,4
0,0,0,0,0,0,7,2388,0,1,0,1,2,0,1,0,0,0,1,1,4,1,1,0,1,1,0,2,19,0,0,1,,54,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,114,,,,,0
0,0,0,0,1,2,2,1996,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,58,1,0,1,,0,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,99,1,1,,,0
0,0,0,0,1,4,2,243,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,2,2,58,1,0,1,,0,1,7,2,,,,2,2,,,,,,,2,2,1,1,1,1,1,324,1,1,,,0
0,0,0,0,1,15,2,1680,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,72,1,0,0,,61,0,4,,1,1,,17,11,,0,2,2,,1,1796,22,144,0,0,0,0,86,1,1,0,0,5
0,0,0,0,1,5,2,3169,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,18,19,0,1,17,1,0,0,,0,0,0,,1,1,,39,52,,0,2,4,,1,91,52,0,0,0,0,0,375,2,0,0,0,2
0,0,0,0,1,4,2,3170,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4,14,0,1,57,1,0,0,,15,0,1,,1,1,,30,17,,0,2,2,,1,1797,93,0,0,0,0,0,445,1,1,0,0,4
0,0,0,0,1,4,2,3171,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,46,0,0,1,,0,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,39,1,1,,,0
0,0,0,0,0,0,0,2586,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,69,0,0,3,0,6,0,1,,1,1,,1,1,,0,2,5,,1,1798,87,0,0,0,0,57,3,,,0,2,2
0,0,0,0,1,14,2,49,0,0,0,0,0,0,0,0,0,0,3,0,7,2,1,0,16,17,0,11,47,1,5,0,,43,0,7,,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,49,,,0,,0
0,0,0,0,0,0,7,416,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,,1,1,,1,1,,0,2,2,,1,795,87,0,0,0,0,0,159,2,0,0,0,1
0,0,0,0,1,14,2,3172,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,25,1,0,1,,0,0,1,,2,1,,2,2,,,,,4,0,0,0,0,0,0,0,0,456,1,1,0,,0
0,0,0,0,1,0,2,3173,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,2,9,1,5,1,,43,0,2,,,,,2,2,,,,,,,2,2,1,1,1,1,1,383,,,,,0
0,0,0,0,1,8,2,809,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,3,1,0,1,,0,0,3,,0,0,,12,13,,0,,,1,0,0,0,0,0,0,0,0,69,1,1,0,,0
0,0,0,0,1,0,2,38,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,5,0,0,1,,0,1,2,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,32,,,,,0
0,0,0,0,1,12,2,3174,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,11,1,0,1,,87,1,4,2,,,,2,2,,,,,,,0,2,1,1,0,0,0,3,1,1,,,0
0,0,0,0,1,0,2,1305,0,0,0,0,1,0,1,1,0,1,1,1,6,1,1,0,1,1,5,2,48,0,1,1,,0,1,2,2,,,,2,2,,,,,,,2,2,1,1,1,1,1,87,1,1,,,0
0,0,0,0,0,0,1,760,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,50,1,0,1,,6,0,8,,1,1,,4,16,,0,2,0,,1,1799,921,145,0,0,0,0,80,,,0,0,2
0,0,0,0,1,17,2,3175,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,65,0,0,0,0,0,1,1,1,0,0,,1,10,,0,1,,3,1,1230,639,0,0,0,0,0,281,1,1,0,,0
0,0,0,0,1,6,2,864,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,69,0,0,0,5,55,0,4,,0,0,,2,2,,,,,5,0,269,0,0,0,327,56,0,282,,,0,,0
0,0,0,0,1,8,2,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,25,0,0,57,0,0,0,0,0,0,8,,0,0,,2,2,,,,,5,0,0,0,0,0,0,0,0,3,1,1,0,,0
0,0,0,0,0,0,8,2139,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,4,4,38,1,0,1,,18,0,4,,1,1,,12,0,,0,2,2,,1,196,128,0,0,0,0,0,290,,,0,5,0
0,0,0,0,0,0,0,125,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,58,1,0,1,,0,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,290,,,,,0
0,0,0,0,0,0,15,1064,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,58,1,0,1,,0,1,7,2,,,,2,2,,,,,,,2,2,1,1,1,1,1,383,0,0,,,0
0,0,0,0,1,8,2,5,0,0,1,1,0,0,0,0,0,0,0,2,4,1,1,0,1,1,0,0,44,1,0,0,,7,0,0,,0,0,,43,25,,1,0,,1,1,76,0,31,0,0,0,0,3,0,0,1,,0
0,0,0,0,1,8,2,3176,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,7,7,0,0,2,3,4,0,4,,1,1,,21,26,,0,2,5,,1,1430,731,0,0,0,0,0,225,,,0,2,0
0,0,0,0,1,12,2,531,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,29,0,0,0,1,51,1,0,1,1,1,,18,9,,0,2,1,,1,59,54,0,0,0,0,0,3,,,0,0,0
0,0,0,0,0,0,10,3177,0,1,2,1,2,0,1,0,0,0,1,1,3,0,1,0,9,6,0,2,44,0,0,4,6,24,0,1,,2,1,,10,11,,0,2,,1,1,274,517,0,0,0,0,0,371,0,0,0,,0
0,0,0,0,0,0,1,3178,0,1,2,1,1,0,3,0,0,0,1,1,0,1,1,0,1,1,0,6,16,1,0,1,,0,0,4,,,,,2,2,,,,,,,2,2,1,1,1,1,1,400,,,,,0
0,0,0,0,1,12,2,3179,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,0,19,0,0,50,0,0,0,2,0,0,8,,0,0,,14,33,,0,4,,3,1,1080,566,0,0,0,0,0,3,0,0,0,,0
0,0,0,0,0,0,7,2416,0,0,0,0,1,0,1,1,0,1,1,1,10,1,1,0,1,1,8,2,36,0,0,1,,18,1,2,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,76,1,1,,,0
0,0,0,0,0,0,5,621,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,3,17,1,0,1,,0,0,5,,2,1,,16,21,,0,4,,3,1,190,126,0,0,0,0,0,308,,,0,,0
0,0,0,0,1,4,2,3156,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,28,1,0,0,,55,0,0,,0,0,,2,2,,,,,4,0,1246,0,0,0,132,0,0,252,1,1,1,,4
0,0,0,0,0,0,4,3180,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,78,1,0,4,,15,0,1,,1,1,,16,21,,0,2,6,,1,1800,922,0,0,0,0,0,3,2,0,1,1,2
0,0,0,0,1,8,2,3181,0,0,2,0,0,0,0,0,0,0,3,2,0,2,1,0,31,46,0,11,47,1,0,0,,4,0,0,,2,1,,15,57,,0,4,,3,1,1801,306,0,0,0,0,108,164,,,1,,0
0,0,0,0,0,0,3,161,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,3,63,1,1,1,,23,1,0,1,1,1,,16,45,,0,0,2,,1,89,64,0,0,0,0,0,113,4,32,0,2,0
0,0,0,0,0,0,5,3182,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,0,1,3,0,,0,1,0,1,1,1,,8,0,,0,2,2,,1,171,106,0,0,0,0,0,341,,,1,0,2
0,0,0,0,1,3,2,301,0,1,2,1,2,0,1,0,0,0,1,1,0,1,1,0,1,1,4,2,35,1,0,1,,0,0,0,,1,1,,12,0,,0,0,7,,1,1,1,0,0,0,0,0,43,,,0,0,0
0,0,0,0,0,0,10,3183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,12,0,0,17,0,1,0,0,14,1,0,1,1,1,,12,0,,0,2,0,,1,386,225,0,0,0,0,0,467,0,0,0,0,0
0,0,0,0,1,6,2,563,0,1,1,1,0,0,0,0,0,0,1,1,4,1,1,0,1,1,4,4,1,0,2,1,1,0,0,1,,1,1,,13,9,,0,0,0,,1,1111,69,0,0,0,0,0,341,,,0,0,0
0,0,0,0,0,0,20,3184,0,0,0,0,1,0,1,1,0,1,1,1,6,1,1,0,1,1,5,2,1,1,0,1,,18,0,4,,1,1,,14,17,,0,2,2,,1,595,331,0,0,0,0,0,230,,,0,0,0
0,0,0,0,1,21,2,3185,0,1,0,1,0,0,0,0,0,0,1,1,4,2,1,0,30,28,0,1,51,0,0,2,2,74,0,4,,0,0,,2,2,,,,,4,0,107,0,0,0,77,0,0,365,,,0,,5
0,0,0,0,1,11,2,3186,0,1,1,1,0,0,0,0,0,0,1,1,4,1,1,0,1,1,0,5,53,1,0,2,,0,0,0,,1,1,,8,21,,0,2,2,,1,1034,12,0,0,0,0,0,200,2,0,0,3,0
0,0,0,0,0,0,10,206,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,7,5,0,0,23,0,0,0,9,0,0,4,,1,1,,28,32,,0,2,0,,1,103,130,0,0,0,0,0,348,0,0,0,0,0
0,0,0,0,0,0,6,3187,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,21,1,0,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,143,,,,,0
0,0,0,0,0,0,7,963,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,44,1,0,0,,0,0,0,,1,1,,19,22,,0,3,6,,1,1802,923,0,0,0,0,0,3,,,1,3,2
0,0,0,0,0,0,12,2499,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,3,61,1,0,4,,24,0,1,,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,47,,,1,,0
0,0,0,0,0,0,5,2712,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,80,0,0,0,2,51,0,8,,1,1,,19,23,,0,2,2,,1,76,25,0,0,0,0,0,160,1,1,0,0,0
0,0,0,0,1,5,2,135,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,9,22,0,0,27,0,1,0,0,1,0,1,,1,1,,34,34,,0,,2,,0,0,0,0,0,0,0,0,181,,,0,0,0
0,0,0,0,0,0,6,522,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,25,0,1,1,1,3,0,0,,1,1,,39,56,,0,3,2,,1,22,17,0,0,0,0,0,242,4,9,0,2,1
0,0,0,0,1,3,2,3188,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,12,1,0,0,,24,0,0,,0,0,,2,2,,,,,5,0,1803,0,0,0,191,0,252,3,,,1,,5
0,0,0,0,0,0,12,3189,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,31,1,0,1,,3,1,1,1,1,1,,13,8,,0,0,2,,1,1,1,0,0,0,0,0,3,,,0,0,0
0,0,0,0,1,0,2,330,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,76,1,0,1,,4,1,7,2,,,,2,2,,,,,,,2,2,1,1,1,1,1,32,0,0,,,0
0,0,0,0,1,14,2,3190,0,1,0,1,2,0,1,0,0,0,1,1,4,1,1,0,1,1,0,2,1,0,0,1,1,35,0,1,,1,1,,12,0,,0,1,5,,1,1804,509,0,0,0,0,0,96,,,0,2,0
0,0,0,0,0,0,18,2962,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,17,0,1,1,2,0,0,0,,1,1,,12,0,,0,2,2,,1,1805,924,0,0,0,0,0,137,0,0,0,0,2
0,0,0,0,1,4,2,2607,0,0,2,0,0,0,0,0,0,0,2,0,0,2,1,0,21,23,0,1,79,1,2,0,,0,0,1,,1,1,,8,27,,0,2,2,,1,1806,22,0,0,0,0,118,212,,,1,0,5
0,0,0,0,0,0,7,3191,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,2,25,0,0,1,1,0,1,8,1,1,1,,15,19,,0,0,3,,1,1,1,0,0,0,0,0,428,,,0,0,0
0,0,0,0,1,20,2,2370,0,0,2,0,2,0,1,0,0,0,1,1,2,1,1,0,1,1,2,2,38,1,1,1,,20,1,0,1,1,1,,0,0,,0,2,2,,1,60,45,0,0,0,0,0,108,1,1,0,1,0
0,0,0,0,1,11,2,629,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,10,1,0,1,,0,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,368,1,1,,,0
0,0,0,0,0,0,17,2971,0,0,1,0,0,0,0,0,0,0,1,1,7,2,1,0,67,66,0,10,24,1,0,3,,20,0,4,,0,0,,2,2,,,,,5,0,1807,0,0,0,328,0,0,310,,,0,,0
0,0,0,0,0,0,12,3192,0,0,1,1,0,0,0,0,0,0,1,1,7,1,1,0,1,1,0,5,54,0,0,3,1,24,0,4,,0,0,,2,2,,,,,2,0,1808,0,0,0,329,0,0,245,0,0,0,,0
0,0,0,0,0,0,10,1925,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,1,2,76,1,1,1,,0,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,347,1,1,,,0
0,0,0,0,0,0,19,2223,0,1,0,1,0,0,0,0,0,0,1,1,0,4,1,0,7,7,0,1,33,0,0,5,3,18,0,4,,1,1,,16,21,,0,2,7,,1,9,7,0,0,0,0,0,208,,,0,2,2
0,2,6,0,,0,2,27,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,9,51,0,0,2,0,25,0,0,,0,0,,2,2,,,,,5,0,1450,0,0,0,34,185,0,25,0,0,0,,0
0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,2,2,7,2,2,0,12,13,0,1,25,0,0,0,2,0,0,3,,0,0,,1,10,,0,,,6,0,0,0,0,0,0,0,0,333,,,0,,2
0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,0,14,11,0,0,61,0,0,0,7,32,0,8,,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,3,,,0,,0
0,0,0,0,1,19,2,3193,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,24,29,0,1,52,1,0,0,,7,0,1,,1,1,,12,0,,0,2,2,,1,133,89,0,0,0,0,0,3,1,1,1,0,3
0,0,0,0,1,7,2,3194,0,0,0,0,1,0,1,1,0,1,1,1,6,1,1,0,1,1,5,2,83,1,5,1,,0,1,1,1,1,1,,0,25,,0,0,7,,1,48,159,0,0,287,0,0,53,1,1,0,0,0
0,0,0,0,0,0,9,2204,0,0,0,0,2,0,1,3,0,1,1,1,7,1,1,0,1,1,0,2,21,0,0,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,32,,,,,0
0,0,0,0,1,6,2,590,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,2,1,1,1,,0,1,2,2,,,,2,2,,,,,,,2,2,1,1,1,1,1,156,,,,,0
0,0,0,0,0,0,7,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0,0,68,0,0,0,0,18,1,5,1,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,47,,,0,,0
0,0,0,0,0,0,6,131,3,1,2,1,0,0,0,0,0,0,1,1,3,3,3,0,4,13,0,1,63,0,0,1,7,18,0,2,,1,1,,10,11,,0,5,5,,1,76,25,0,0,0,0,0,133,,,0,2,2
0,0,0,0,0,0,3,49,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,68,1,0,1,,2,1,0,1,1,1,,18,67,,0,2,1,,1,29,22,0,0,0,0,0,45,4,16,0,0,2
0,0,0,0,0,0,22,36,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,87,0,0,2,3,18,0,2,,0,0,,2,2,,,,,5,0,9,0,0,0,143,0,0,130,,,0,,6
0,0,0,0,1,0,2,2030,0,2,0,0,0,0,0,0,0,0,3,3,3,1,1,0,1,1,0,12,68,0,0,0,1,0,1,0,1,1,1,,6,33,,0,0,0,,1,618,342,0,0,0,0,0,3,,,0,0,0
0,0,0,0,1,15,2,400,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,15,0,1,0,1,0,0,0,,0,0,,2,2,,,,,4,0,1,0,0,0,0,0,0,241,1,1,0,,0
0,0,0,0,1,10,2,2247,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,2,0,1,1,,0,1,2,0,,,,2,2,,,,,,,2,2,1,1,1,1,1,384,,,,,0
0,0,0,0,1,10,2,1205,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,1,2,10,1,0,1,,0,1,4,2,,,,2,2,,,,,,,2,2,1,1,1,1,1,305,1,1,,,0
0,0,0,0,1,8,2,3195,0,0,1,1,0,0,0,0,0,0,2,2,4,1,1,0,1,1,0,1,66,0,0,0,1,15,0,0,,0,0,,2,2,,,,,4,0,0,0,0,0,0,0,0,3,,,0,,5
0,0,0,0,0,0,10,621,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,4,3,0,0,7,0,1,0,6,4,0,3,,0,0,,2,2,,,,,4,0,0,0,0,0,0,0,0,440,0,0,0,,0
0,0,0,0,0,0,7,335,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,7,63,1,4,1,,73,0,1,,1,1,,23,17,,0,1,2,,1,1809,925,0,0,0,0,0,30,3,2,0,0,0
0,0,0,0,0,0,7,443,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,44,1,0,1,,14,0,0,,1,1,,31,57,,0,2,2,,1,346,55,0,0,0,0,0,3,0,0,1,0,1
0,0,0,0,1,6,2,2870,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,1,1,0,1,,32,0,5,,1,1,,17,15,,0,2,2,,1,515,926,0,0,0,0,0,486,,,0,0,0
0,0,0,0,1,3,2,68,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,65,1,0,0,,6,0,1,,1,1,,19,22,,0,2,2,,1,43,34,0,0,0,0,0,3,,,0,0,4
0,0,0,0,0,0,10,236,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,10,3,0,1,37,1,0,0,,21,0,1,,1,1,,13,8,,0,2,2,,1,346,55,0,0,0,0,0,212,,,0,0,2
0,0,0,0,0,0,10,3196,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,0,1,1,4,1,37,1,0,0,,4,0,2,,1,1,,17,15,,0,2,2,,1,271,12,0,0,0,0,0,310,,,0,0,1
0,0,0,0,0,0,14,3197,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,1,1,2,4,22,0,0,1,1,18,1,4,2,1,1,,17,15,,0,1,3,,1,352,62,0,0,0,0,0,91,3,2,0,2,0
0,0,0,0,1,14,2,3198,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,43,0,0,0,1,0,0,1,,0,0,,2,2,,,,,5,0,0,0,0,0,0,0,0,3,,,0,,0
0,0,0,0,1,3,2,255,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,36,0,0,1,,0,1,2,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,335,,,,,0
0,0,0,0,0,0,10,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,0,0,53,0,0,0,2,21,0,8,,1,1,,19,23,,0,2,2,,1,1810,927,0,0,0,0,0,443,4,33,0,0,0
0,0,0,0,1,1,2,138,0,1,1,1,0,0,0,0,0,0,1,1,4,1,1,0,1,1,0,1,57,0,1,1,1,23,0,1,,1,1,,14,33,,0,2,3,,1,89,64,0,0,0,0,0,3,1,1,0,0,4
0,0,0,0,0,0,19,2637,0,0,0,0,0,0,0,0,0,0,1,1,6,1,1,0,1,1,0,5,22,1,0,1,,8,1,3,1,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,355,,,0,,0
0,0,0,0,0,0,12,1119,0,1,0,1,2,0,1,0,0,0,1,1,3,1,1,0,1,1,1,2,14,0,0,1,,0,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,95,,,,,0
0,0,0,0,1,1,2,2612,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,12,13,0,0,25,0,0,0,2,0,0,1,,0,0,,34,1,,0,4,,3,1,195,127,0,0,0,0,0,3,0,0,0,,0
0,0,0,0,0,0,5,94,0,0,0,0,0,0,0,0,0,0,2,0,7,2,2,0,6,0,0,1,68,1,0,0,,18,0,4,,2,1,,4,4,,0,2,,1,1,0,0,0,0,0,0,0,47,,,0,,1
