lineNo,assgNo,P1stFixation,P2stFixation,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,nextWordRegress,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,__target__
10525.0,321.0,0,1,139.0,139.0,139.0,119.0,388.3298,152.1907,422.4808,56.6591,59.808,139.0,139.0,0.0,0,139.0,-0.0343,-0.0083,0.0139,1,1,0
5254.0,159.0,1,0,298.0,179.0,179.0,139.0,272.3417,36.868,225.0555,43.1856,41.8629,179.0,179.0,139.0,0,0.0,0.0983,0.0808,0.0131,2,6,1
6594.0,195.0,1,0,99.0,139.0,139.0,99.0,97.2947,183.0874,117.8898,20.6519,41.5963,139.0,139.0,0.0,0,0.0,0.2061,0.3931,0.0315,9,1,1
10336.0,315.0,1,0,179.0,238.0,377.0,100.0,170.7352,289.573,106.8878,56.3072,118.4789,377.0,188.5,0.0,0,0.0,0.1548,0.3363,0.0502,7,2,0
8348.0,261.0,1,0,179.0,139.0,139.0,100.0,259.5482,447.2832,236.6115,27.0601,29.0172,139.0,139.0,0.0,0,0.0,0.2479,0.3884,0.0227,10,3,0
265.0,8.0,1,0,219.0,139.0,139.0,278.0,580.7075,90.1124,611.4,30.9233,55.9017,139.0,139.0,278.0,0,0.0,0.0214,0.0959,0.0279,2,2,1
7775.0,240.0,1,0,0.0,99.0,99.0,119.0,0.0,329.5743,0.0,73.2888,70.1231,99.0,99.0,874.0,0,815.0,0.0441,0.1411,0.0094,2,1,1
2085.0,66.0,0,0,139.0,119.0,119.0,139.0,178.1264,129.0155,84.006,86.5231,76.0592,119.0,119.0,0.0,1,139.0,0.1554,0.1859,0.0119,8,7,0
10024.0,306.0,0,1,119.0,80.0,80.0,80.0,156.5799,251.584,127.1928,32.7758,29.2746,218.0,109.0,159.0,0,1744.0,0.191,0.2265,0.0146,7,4,0
6434.0,190.0,1,1,119.0,80.0,80.0,119.0,367.032,143.6959,302.8003,71.7722,73.2564,80.0,80.0,0.0,1,0.0,0.0899,0.5989,0.0163,10,5,0
5723.0,169.0,1,0,199.0,80.0,160.0,139.0,269.6702,159.803,201.487,71.2057,83.506,160.0,80.0,0.0,0,0.0,-0.0305,0.0875,0.0201,5,4,1
5148.0,155.0,0,1,80.0,80.0,80.0,119.0,209.5865,167.1743,164.7574,42.8544,42.4058,80.0,80.0,0.0,1,0.0,0.2568,0.1148,0.0072,10,3,1
803.0,24.0,0,1,179.0,99.0,99.0,179.0,155.0887,374.3237,99.5038,53.1907,47.5631,99.0,99.0,0.0,1,0.0,0.0586,0.1211,0.0109,4,5,0
4911.0,150.0,1,1,179.0,179.0,179.0,239.0,123.3086,822.6896,110.1681,107.5941,44.1418,278.0,139.0,0.0,0,0.0,0.0856,0.0996,0.025,4,1,1
10546.0,321.0,0,1,179.0,258.0,258.0,139.0,110.3676,219.5797,47.2652,58.5491,70.0446,258.0,258.0,139.0,1,258.0,0.1007,0.5782,0.0257,8,5,0
436.0,13.0,1,0,179.0,139.0,139.0,99.0,65.5477,233.8616,74.411,52.024,58.6707,139.0,139.0,0.0,0,0.0,0.2168,0.2703,0.0267,7,1,0
3852.0,123.0,1,1,298.0,179.0,179.0,80.0,87.7909,0.0,112.058,85.5249,78.5255,616.0,616.0,0.0,0,0.0,0.0628,0.0628,0.1365,9,1,0
7210.0,221.0,1,0,0.0,119.0,278.0,99.0,0.0,248.5005,0.0,154.4676,101.7767,278.0,139.0,0.0,0,0.0,0.0181,0.1916,0.0628,1,1,1
4434.0,136.0,1,1,199.0,199.0,338.0,238.0,95.4529,80.6877,20.8087,86.3148,85.92,199.0,199.0,0.0,0,199.0,0.0487,0.0997,0.0074,5,3,1
7225.0,221.0,1,0,99.0,119.0,119.0,99.0,112.6998,219.8846,105.5462,31.5357,43.909,119.0,119.0,0.0,0,0.0,0.0951,0.1771,0.0269,5,1,0
3732.0,118.0,1,0,199.0,238.0,238.0,119.0,82.0686,107.3709,89.8944,14.1598,13.6473,238.0,238.0,0.0,0,0.0,0.3093,0.3768,0.074,1,2,0
4483.0,138.0,1,0,238.0,278.0,278.0,159.0,316.0479,202.7566,338.8244,33.0151,50.232,278.0,278.0,0.0,0,0.0,0.1627,0.4327,0.0344,6,1,0
4272.0,135.0,1,0,0.0,179.0,179.0,199.0,0.0,621.5002,0.0,64.3467,63.7201,179.0,179.0,1909.0,0,179.0,-0.0635,0.2775,0.0111,4,8,1
2161.0,70.0,1,0,239.0,120.0,120.0,239.0,144.7498,495.4203,106.0424,53.535,57.9008,120.0,120.0,0.0,0,0.0,0.2829,0.4999,0.0097,1,6,1
7616.0,235.0,1,0,100.0,99.0,99.0,99.0,260.9837,284.1127,239.7082,28.2843,40.2647,99.0,99.0,0.0,0,0.0,0.1961,0.3301,0.0198,1,4,1
961.0,30.0,1,1,139.0,497.0,497.0,298.0,257.2086,246.7919,226.1349,125.504,133.515,497.0,497.0,0.0,1,0.0,0.0954,0.1309,0.051,1,1,1
7723.0,238.0,1,0,139.0,219.0,219.0,179.0,356.0621,654.3764,432.2615,88.0866,85.856,219.0,219.0,0.0,0,0.0,0.1816,0.3266,0.0501,2,1,0
3553.0,110.0,1,1,0.0,239.0,239.0,318.0,505.6108,117.772,550.3426,44.0369,51.0221,397.0,397.0,0.0,0,0.0,0.38,0.439,0.0613,2,2,1
1817.0,57.0,0,1,139.0,99.0,99.0,99.0,168.0216,40.05,166.2438,13.0863,7.9057,99.0,99.0,3837.0,0,0.0,0.1739,0.0259,0.011,8,10,0
8145.0,254.0,1,0,139.0,139.0,139.0,119.0,54.5367,70.8308,64.0703,36.0902,56.2694,139.0,139.0,0.0,0,0.0,0.1469,0.2469,0.0274,10,1,0
3038.0,93.0,1,0,199.0,239.0,239.0,179.0,177.0664,95.0842,93.1075,91.7824,82.0,239.0,239.0,0.0,0,0.0,0.5216,0.5216,0.0181,1,2,1
714.0,22.0,0,1,239.0,139.0,139.0,199.0,168.5007,105.3233,151.0,22.3215,36.4005,139.0,139.0,5487.0,0,1032.0,0.0751,0.0696,0.0083,6,4,1
10269.0,312.0,1,0,80.0,100.0,438.0,99.0,139.5726,188.6379,95.2103,58.1055,67.3146,438.0,146.0,0.0,1,438.0,0.2508,0.3023,0.0633,9,2,1
8443.0,266.0,1,0,179.0,159.0,159.0,139.0,248.5407,113.8914,74.5453,173.0,175.2063,159.0,159.0,0.0,0,0.0,0.0437,0.0437,0.0291,3,4,1
5960.0,177.0,1,0,298.0,239.0,239.0,179.0,204.4798,181.0559,154.6351,49.5202,47.2652,239.0,239.0,0.0,0,0.0,0.1321,0.4721,0.0373,6,3,1
4353.0,136.0,1,1,278.0,179.0,179.0,179.0,125.3236,98.1835,65.0692,60.531,56.0201,179.0,179.0,457.0,0,278.0,-0.0408,0.0047,0.0067,1,2,0
9652.0,297.0,1,0,99.0,100.0,100.0,80.0,239.4394,745.7883,237.6826,7.8262,28.0179,100.0,100.0,0.0,0,0.0,0.1861,0.1476,0.0194,7,7,0
7214.0,221.0,1,0,80.0,139.0,139.0,80.0,234.8883,257.7023,146.8128,87.2726,94.2258,139.0,139.0,0.0,0,0.0,0.1116,0.0951,0.0314,2,4,1
5639.0,167.0,1,0,99.0,219.0,219.0,139.0,171.0592,127.1633,122.1475,49.135,59.1354,219.0,219.0,0.0,0,0.0,0.037,0.1955,0.0147,5,6,1
1098.0,33.0,1,1,318.0,99.0,99.0,119.0,102.5597,67.5019,177.8145,77.4661,91.8817,199.0,199.0,0.0,1,796.0,-0.0216,0.0079,0.0261,5,1,0
1691.0,52.0,0,1,159.0,179.0,179.0,199.0,291.5257,191.2806,254.0079,38.6264,31.1448,219.0,219.0,457.0,0,0.0,0.0841,0.1871,0.0192,4,4,0
1681.0,52.0,1,1,139.0,119.0,119.0,258.0,85.5058,129.3136,101.3903,51.3079,47.5395,119.0,119.0,0.0,0,199.0,0.1986,0.0766,0.0105,8,1,0
6782.0,203.0,1,0,80.0,99.0,99.0,99.0,171.3542,681.3048,92.358,87.135,83.9836,99.0,99.0,0.0,0,0.0,0.1124,0.2184,0.0102,6,6,1
1106.0,33.0,1,1,119.0,99.0,417.0,99.0,43.9118,481.0751,174.797,134.9907,129.7575,119.0,119.0,0.0,1,595.0,0.0874,0.1819,0.0156,1,1,0
6060.0,179.0,1,0,258.0,179.0,477.0,139.0,67.7422,98.1644,115.2606,50.1523,36.5034,258.0,258.0,0.0,1,258.0,0.1016,0.2841,0.0276,6,1,1
8641.0,274.0,1,0,278.0,99.0,99.0,179.0,96.2549,307.6467,106.066,75.7314,81.8917,99.0,99.0,0.0,0,0.0,0.0663,0.9383,0.0215,10,1,0
9636.0,297.0,1,0,179.0,199.0,199.0,99.0,311.9635,386.2464,229.0589,83.0015,79.511,199.0,199.0,99.0,0,0.0,0.1166,0.1276,0.0387,2,6,1
6262.0,184.0,1,0,99.0,99.0,99.0,100.0,132.8053,296.6243,117.9534,36.5,24.2745,99.0,99.0,0.0,0,0.0,-0.023,0.3695,0.0306,8,4,0
7947.0,246.0,1,1,119.0,119.0,199.0,199.0,53.8145,241.6495,118.33,73.0154,83.0,139.0,139.0,0.0,1,278.0,0.0798,0.4633,0.0237,9,1,0
10476.0,320.0,1,0,119.0,139.0,139.0,119.0,154.0422,469.3533,81.5843,76.5506,81.939,139.0,139.0,0.0,0,0.0,0.3167,0.0542,0.0429,2,4,1
5528.0,165.0,1,0,119.0,159.0,159.0,219.0,213.758,247.767,158.1455,61.5325,57.5587,159.0,159.0,299.0,0,0.0,-0.0055,0.1435,0.0166,6,3,1
2690.0,81.0,1,0,80.0,199.0,657.0,239.0,343.2739,244.6268,415.2132,71.0018,84.7718,657.0,219.0,0.0,0,0.0,0.6945,0.36,0.0702,5,2,1
2488.0,78.0,1,1,219.0,179.0,179.0,259.0,95.3795,342.2353,53.1601,42.9535,77.1379,179.0,179.0,14824.0,0,3984.0,0.3635,0.6905,0.0045,2,3,1
1874.0,58.0,1,1,179.0,139.0,139.0,159.0,104.0,225.9657,53.9351,69.6312,70.0,99.0,99.0,357.0,0,99.0,0.1893,0.2394,0.015,7,2,1
8952.0,282.0,0,1,179.0,99.0,99.0,139.0,222.4011,415.5193,121.2023,108.334,81.1311,99.0,99.0,318.0,0,0.0,0.1757,0.0847,0.0143,3,4,0
4574.0,142.0,1,0,259.0,219.0,219.0,179.0,218.7521,299.8754,146.1677,77.6611,93.6056,219.0,219.0,0.0,0,0.0,0.0422,0.0592,0.0157,6,3,1
1053.0,31.0,1,0,278.0,298.0,298.0,179.0,166.2897,95.9231,183.4394,84.4808,60.7988,477.0,477.0,3619.0,0,477.0,0.1099,0.4949,0.0409,4,1,0
1516.0,45.0,1,0,259.0,119.0,119.0,139.0,69.9946,111.2531,113.4063,49.6614,64.0176,119.0,119.0,318.0,0,238.0,0.0686,0.0766,0.0188,1,1,1
9465.0,293.0,1,0,99.0,80.0,80.0,99.0,485.0673,262.5019,485.0495,3.9051,22.655,80.0,80.0,0.0,1,198.0,0.1351,0.2931,0.0056,8,3,0
10328.0,315.0,1,0,139.0,100.0,100.0,179.0,111.6121,620.1842,99.4082,16.2788,38.0789,100.0,100.0,0.0,0,0.0,0.0173,0.2028,0.0133,4,6,0
1221.0,38.0,0,1,219.0,179.0,179.0,139.0,123.4555,182.9624,68.0294,58.4209,64.4457,179.0,179.0,0.0,0,0.0,0.0083,0.0438,0.0275,1,2,1
4320.0,135.0,0,0,179.0,99.0,99.0,139.0,140.5889,134.1641,94.0213,43.5,46.8108,99.0,99.0,0.0,0,99.0,-0.0285,0.0335,0.0061,6,5,1
6763.0,203.0,1,0,99.0,80.0,179.0,119.0,181.2078,299.4015,200.5692,40.3113,79.5016,179.0,89.5,0.0,0,0.0,0.1124,0.0984,0.0184,1,1,1
2473.0,77.0,1,0,339.0,379.0,379.0,239.0,139.8231,166.0482,182.1757,46.1546,23.0489,379.0,379.0,0.0,0,0.0,0.447,1.261,0.0334,8,4,0
1457.0,44.0,1,0,80.0,80.0,80.0,80.0,135.5701,155.9623,50.2096,100.206,108.462,99.0,99.0,179.0,1,99.0,0.2966,0.2966,0.0066,10,7,0
9893.0,304.0,1,1,199.0,99.0,298.0,199.0,226.1791,85.92,335.0134,103.4372,107.912,80.0,80.0,0.0,0,1196.0,0.0415,0.0915,0.0065,6,1,1
8772.0,278.0,1,0,179.0,80.0,80.0,159.0,214.8354,239.4598,296.1435,85.6519,73.6563,80.0,80.0,457.0,0,438.0,0.1473,0.1733,0.0107,1,3,1
3935.0,127.0,1,0,99.0,159.0,159.0,238.0,151.5074,151.0761,49.0408,101.7767,63.5472,238.0,119.0,476.0,0,238.0,0.1136,0.2226,0.0315,3,2,0
6842.0,205.0,0,1,99.0,119.0,119.0,99.0,336.0629,397.0028,299.0803,68.3264,57.6823,119.0,119.0,0.0,0,0.0,-0.0041,0.2479,0.1089,4,3,1
1216.0,37.0,1,1,119.0,199.0,199.0,159.0,750.3483,0.0,767.9714,19.4487,16.3783,99.0,99.0,437.0,0,0.0,0.6678,0.6678,0.0123,10,1,1
13.0,1.0,1,1,298.0,179.0,179.0,318.0,84.7127,196.3288,99.0051,75.4801,81.0015,179.0,179.0,0.0,0,0.0,0.1965,0.34,0.0234,3,1,1
7300.0,224.0,1,0,219.0,99.0,198.0,139.0,219.1124,223.2896,88.2383,133.4541,124.4598,198.0,99.0,0.0,0,0.0,0.0528,0.0578,0.0295,3,2,0
285.0,9.0,1,0,99.0,378.0,378.0,179.0,580.9038,94.4524,676.8345,88.1717,121.4928,378.0,378.0,0.0,0,0.0,0.1744,0.1994,0.0485,2,1,1
9246.0,289.0,1,1,139.0,199.0,199.0,139.0,567.5731,73.6359,711.18,147.6906,126.935,199.0,199.0,9382.0,1,399.0,0.3817,0.3152,0.0096,10,1,1
4929.0,150.0,1,0,119.0,139.0,139.0,199.0,105.5012,402.8613,62.5859,44.5253,40.7707,139.0,139.0,0.0,0,0.0,0.1196,0.2301,0.0125,5,5,0
3750.0,119.0,1,0,159.0,80.0,80.0,258.0,183.6532,332.2002,73.736,107.6812,85.8662,80.0,80.0,0.0,0,0.0,0.3143,0.3603,0.0222,1,3,1
4319.0,135.0,0,0,139.0,179.0,179.0,99.0,295.7047,140.5889,281.016,23.0326,12.083,179.0,179.0,0.0,0,179.0,-0.0,0.0335,0.0111,6,4,1
7601.0,234.0,1,1,199.0,80.0,259.0,139.0,528.3325,44.7772,552.8517,147.2158,78.3023,259.0,129.5,0.0,0,0.0,0.2236,0.2011,0.0744,7,1,1
6588.0,195.0,1,1,80.0,80.0,80.0,119.0,109.7235,138.6001,112.0714,61.6117,69.857,80.0,80.0,1389.0,0,0.0,0.0556,0.2895,0.0181,5,1,0
7509.0,229.0,1,0,179.0,179.0,179.0,219.0,69.4586,102.2314,120.9339,99.077,102.8227,179.0,179.0,0.0,0,0.0,0.0107,0.1432,0.0257,2,1,1
1090.0,33.0,1,0,159.0,179.0,179.0,199.0,228.9596,374.7616,165.4358,73.1471,61.1882,179.0,179.0,0.0,0,358.0,0.0944,-0.0086,0.0235,8,5,0
2866.0,87.0,0,0,20.0,319.0,319.0,279.0,1091.8755,128.8031,152.7416,957.5862,56.8705,319.0,319.0,0.0,1,638.0,1.7037,1.5457,0.0409,2,2,0
10661.0,328.0,1,0,239.0,219.0,219.0,119.0,274.8609,287.007,329.9712,65.1153,52.2398,219.0,219.0,0.0,0,0.0,0.0502,0.1097,0.0218,4,1,0
5288.0,159.0,1,0,99.0,159.0,159.0,99.0,140.5222,91.9837,81.1234,82.3241,91.7347,159.0,159.0,258.0,0,378.0,0.1433,0.1433,0.0116,6,5,0
2876.0,87.0,1,1,179.0,199.0,199.0,120.0,84.257,129.4314,99.7647,32.5576,51.4004,438.0,438.0,2351.0,1,0.0,1.4937,1.9487,0.0562,3,2,1
6589.0,195.0,0,1,80.0,119.0,119.0,179.0,138.6001,160.3824,114.2804,31.0161,19.2419,119.0,119.0,0.0,0,0.0,0.077,0.2895,0.027,4,2,1
9707.0,299.0,1,0,119.0,139.0,139.0,179.0,408.5893,188.5975,505.6679,89.0056,83.0452,139.0,139.0,0.0,0,0.0,0.043,0.043,0.0301,2,1,0
1633.0,50.0,1,0,318.0,119.0,119.0,99.0,200.4507,474.5432,123.9677,84.4304,78.7353,119.0,119.0,0.0,0,0.0,0.0591,0.2126,0.0272,6,4,0
6553.0,194.0,1,0,80.0,80.0,80.0,80.0,110.4095,77.9503,62.3699,55.617,57.7862,119.0,119.0,2369.0,0,318.0,0.2165,0.295,0.012,10,3,0
10314.0,315.0,0,1,159.0,99.0,99.0,99.0,444.6038,109.638,484.0217,60.4401,41.3038,99.0,99.0,0.0,1,0.0,0.2533,0.2313,0.0132,2,1,1
5862.0,174.0,1,0,139.0,179.0,298.0,239.0,45.467,169.0362,16.7631,48.7083,198.2076,298.0,149.0,0.0,1,378.0,0.15,0.127,0.03,3,4,0
7927.0,246.0,1,1,199.0,159.0,159.0,119.0,160.0445,100.7633,186.3867,40.3268,36.0555,159.0,159.0,139.0,1,298.0,0.1723,0.2198,0.0271,9,2,0
1924.0,61.0,0,1,179.0,119.0,119.0,80.0,58.331,81.0062,47.8853,82.0686,72.4034,119.0,119.0,0.0,1,119.0,0.0664,0.1029,0.0096,4,3,0
383.0,11.0,1,1,139.0,159.0,159.0,199.0,129.6784,130.0548,207.6463,85.821,81.0555,159.0,159.0,0.0,1,318.0,0.0494,0.0854,0.0146,7,1,0
1163.0,35.0,1,0,239.0,119.0,218.0,119.0,77.1767,39.6138,100.7224,69.0254,65.3242,218.0,109.0,0.0,0,0.0,0.3843,0.4623,0.0455,8,1,1
3593.0,111.0,0,1,278.0,219.0,219.0,239.0,87.4786,130.0779,110.6029,80.878,95.1381,219.0,219.0,0.0,1,0.0,0.247,0.8115,0.0353,4,1,0
131.0,4.0,1,0,179.0,239.0,239.0,119.0,189.3621,183.892,257.841,83.3802,90.2441,239.0,239.0,0.0,0,1195.0,0.2875,0.556,0.0301,2,1,0
5064.0,154.0,1,1,139.0,139.0,139.0,219.0,116.5204,165.5113,125.016,10.5119,25.224,199.0,199.0,1233.0,1,0.0,0.1788,0.1563,0.0231,3,2,1
7904.0,244.0,1,0,80.0,238.0,238.0,99.0,290.8006,160.3512,307.1758,9.9247,0.5,238.0,238.0,0.0,0,0.0,0.3273,0.2868,0.1069,6,2,1
7903.0,244.0,1,0,238.0,80.0,80.0,238.0,332.9869,290.8006,211.9104,111.904,85.6767,80.0,80.0,0.0,0,0.0,0.3273,0.2868,0.0359,5,3,1
5432.0,163.0,1,0,99.0,179.0,179.0,80.0,584.2929,729.1257,557.4747,32.9317,29.5846,179.0,179.0,0.0,0,0.0,0.2507,0.6357,0.0195,8,7,1
2974.0,91.0,1,0,20.0,299.0,299.0,179.0,163.233,71.6415,149.7531,27.8298,34.3984,299.0,299.0,0.0,1,299.0,0.7661,-0.3694,0.0267,3,2,1
2317.0,73.0,1,0,199.0,259.0,379.0,219.0,187.6006,100.3457,148.0,81.5552,107.042,179.0,179.0,1137.0,1,837.0,1.0092,4.4917,0.011,10,5,0
37.0,2.0,1,0,199.0,99.0,99.0,199.0,218.9806,119.3032,152.3286,65.9564,54.6855,99.0,99.0,0.0,0,0.0,0.074,0.092,0.0092,1,6,1
5773.0,171.0,1,1,0.0,139.0,139.0,219.0,673.8043,212.5376,787.3868,112.8207,45.6207,318.0,159.0,0.0,0,0.0,0.0785,0.0195,0.0321,4,1,0
5918.0,176.0,1,0,139.0,159.0,159.0,139.0,215.0052,628.7394,161.0124,60.2536,66.6521,159.0,159.0,0.0,0,0.0,0.1121,0.0591,0.0207,2,6,0
4114.0,132.0,1,0,179.0,99.0,99.0,99.0,97.0322,138.9469,22.8035,71.0721,82.3787,99.0,99.0,0.0,0,0.0,0.263,0.4465,0.0117,8,3,0
5526.0,165.0,1,0,259.0,278.0,278.0,119.0,122.1239,105.9292,153.8083,34.6591,33.9779,278.0,278.0,0.0,0,0.0,0.0445,0.0585,0.029,6,1,1
1044.0,31.0,1,1,278.0,119.0,119.0,99.0,155.7153,142.486,229.5387,76.0428,77.0146,159.0,159.0,0.0,0,0.0,0.1359,0.2389,0.0136,7,1,1
654.0,21.0,0,1,338.0,119.0,119.0,219.0,119.105,155.7731,113.0177,20.4022,50.3587,338.0,338.0,1173.0,1,795.0,0.0651,0.0971,0.0313,2,4,0
7714.0,238.0,1,0,119.0,99.0,198.0,119.0,175.5,112.9889,201.7573,135.8354,125.6344,198.0,99.0,0.0,0,0.0,0.1206,0.1816,0.0453,7,1,0
3932.0,127.0,1,0,0.0,119.0,218.0,159.0,0.0,433.6465,0.0,70.516,55.0681,218.0,109.0,0.0,1,0.0,-0.0329,0.1471,0.0289,4,5,0
5754.0,171.0,1,1,0.0,139.0,139.0,219.0,0.0,289.3596,0.0,135.2793,131.3097,139.0,139.0,0.0,0,0.0,0.067,0.122,0.014,4,1,0
3319.0,101.0,1,0,80.0,80.0,298.0,99.0,287.4182,203.6989,354.8309,66.5902,60.4194,298.0,99.3333,0.0,0,0.0,0.245,0.5545,0.0769,2,1,0
4577.0,142.0,1,1,139.0,139.0,219.0,179.0,182.654,476.5315,100.1798,85.5716,40.8718,219.0,109.5,0.0,0,0.0,0.0487,0.2282,0.0157,7,2,0
2475.0,77.0,1,0,239.0,279.0,279.0,279.0,185.5168,101.1781,114.0175,69.0018,96.2094,279.0,279.0,0.0,0,0.0,0.828,2.2785,0.0246,8,6,0
5423.0,163.0,1,0,99.0,179.0,179.0,179.0,116.5043,217.1687,28.6356,97.4641,108.1134,179.0,179.0,0.0,0,0.0,0.0267,0.1467,0.0195,6,4,1
467.0,14.0,1,1,139.0,298.0,298.0,656.0,692.9939,132.9596,786.9752,91.6038,99.5038,278.0,278.0,0.0,0,0.0,0.1523,0.1613,0.0328,5,1,1
4732.0,146.0,1,0,99.0,179.0,278.0,239.0,245.8709,169.4616,167.2991,83.9658,36.225,278.0,139.0,0.0,0,278.0,-0.0134,-0.0439,0.0317,5,3,0
2522.0,78.0,1,1,339.0,199.0,378.0,179.0,88.0525,70.0071,111.7229,32.7185,216.037,378.0,189.0,1255.0,0,0.0,1.0005,0.9915,0.0095,10,1,0
2921.0,89.0,0,1,239.0,219.0,219.0,179.0,102.5,77.1038,86.977,76.0805,109.892,219.0,219.0,0.0,0,0.0,0.6412,0.7562,0.0333,4,3,0
7330.0,225.0,1,0,99.0,119.0,119.0,139.0,158.5599,120.5259,95.901,83.2857,79.577,119.0,119.0,238.0,0,0.0,0.2543,0.2008,0.0119,3,3,0
10089.0,308.0,1,0,179.0,179.0,179.0,179.0,149.541,170.0066,63.0079,91.0014,75.5265,179.0,179.0,0.0,0,0.0,-0.0793,0.0122,0.0192,5,4,1
2073.0,66.0,1,1,80.0,159.0,159.0,139.0,638.1618,290.8509,631.3478,12.3693,32.4692,159.0,159.0,2961.0,0,398.0,0.1799,0.3214,0.0159,5,2,0
3222.0,98.0,1,0,259.0,259.0,259.0,199.0,78.5143,160.05,60.6383,25.318,75.5381,259.0,259.0,0.0,1,0.0,-0.3369,-0.1324,0.0182,5,5,0
8438.0,266.0,1,0,159.0,199.0,338.0,99.0,154.7361,125.8978,200.5517,50.01,202.5025,338.0,169.0,0.0,0,0.0,0.0182,0.0437,0.0618,2,1,0
6077.0,179.0,1,0,99.0,159.0,159.0,139.0,255.5905,315.6759,289.4564,42.4264,38.2753,159.0,159.0,0.0,0,0.0,0.3271,0.2081,0.017,10,1,1
3144.0,96.0,0,1,259.0,219.0,219.0,339.0,138.9361,256.6384,93.1719,49.7016,49.6488,219.0,219.0,0.0,0,0.0,0.8831,-0.1409,0.0282,2,3,1
3595.0,111.0,0,1,239.0,119.0,119.0,199.0,78.0785,261.1384,67.082,40.5123,43.8634,119.0,119.0,0.0,0,0.0,0.427,0.8115,0.0192,4,3,0
376.0,11.0,1,0,159.0,378.0,378.0,80.0,213.0094,722.2557,163.0491,59.1291,43.1567,378.0,378.0,0.0,0,756.0,0.0089,0.0634,0.0348,1,7,1
10412.0,318.0,1,1,0.0,179.0,278.0,179.0,221.5203,242.0331,111.4002,110.5543,99.9525,179.0,179.0,914.0,0,338.0,0.3512,0.1782,0.0382,1,2,1
8845.0,279.0,1,0,119.0,119.0,119.0,139.0,256.9012,206.0607,161.3103,85.1778,80.4503,119.0,119.0,0.0,0,0.0,0.0193,0.1033,0.0148,8,3,1
4637.0,143.0,1,0,159.0,139.0,278.0,99.0,496.7809,108.5012,592.8389,103.0643,49.9124,278.0,139.0,0.0,0,556.0,-0.0098,0.0752,0.0323,4,1,1
9005.0,283.0,1,0,139.0,139.0,139.0,119.0,85.6417,139.6657,109.7679,23.7592,9.5131,139.0,139.0,0.0,0,0.0,0.1752,0.3507,0.0195,5,4,1
5648.0,167.0,1,0,139.0,99.0,179.0,159.0,53.5093,94.1767,46.8722,15.5322,14.4309,179.0,89.5,0.0,0,0.0,0.13,0.125,0.012,7,2,1
5810.0,172.0,1,0,179.0,258.0,258.0,159.0,138.8254,241.1001,196.774,61.7778,51.5097,258.0,258.0,0.0,0,0.0,0.1525,0.0785,0.0567,3,1,1
9388.0,291.0,1,0,119.0,219.0,219.0,80.0,275.5367,493.0096,156.205,119.7675,126.2785,219.0,219.0,0.0,0,0.0,0.2122,0.2497,0.0342,3,5,1
7433.0,227.0,1,1,99.0,80.0,219.0,159.0,101.0371,62.0504,154.1493,49.1859,56.5199,219.0,109.5,0.0,1,219.0,0.2347,0.2347,0.0209,5,1,0
10146.0,309.0,1,0,99.0,99.0,99.0,179.0,44.7353,172.1918,68.2495,37.6198,46.7787,99.0,99.0,0.0,1,99.0,0.3242,0.3397,0.0117,8,2,0
7787.0,240.0,1,0,159.0,179.0,179.0,139.0,223.6347,298.0038,211.9929,40.5216,18.7949,179.0,179.0,0.0,0,655.0,0.0326,0.1526,0.0171,1,6,1
10102.0,308.0,1,0,80.0,219.0,219.0,159.0,85.5862,155.0395,19.4165,67.0298,63.5708,219.0,219.0,0.0,0,0.0,-0.0538,0.2507,0.0234,8,2,1
2183.0,70.0,0,1,199.0,199.0,199.0,319.0,111.7866,191.7661,36.2353,97.1648,105.6243,199.0,199.0,159.0,1,1036.0,-0.0316,-0.0316,0.0161,6,4,0
10371.0,316.0,1,0,99.0,119.0,119.0,99.0,502.0458,213.851,625.0824,120.8729,141.8467,119.0,119.0,0.0,0,0.0,0.1158,0.6683,0.0221,9,1,1
8608.0,273.0,1,0,139.0,80.0,80.0,258.0,134.0457,488.8377,107.1168,29.4279,31.1849,80.0,80.0,0.0,0,0.0,-0.0168,0.1972,0.0135,4,4,1
5581.0,166.0,1,0,80.0,99.0,99.0,119.0,130.6771,477.9838,44.911,83.8048,90.471,99.0,99.0,0.0,0,0.0,0.24,0.275,0.0074,8,2,1
8633.0,274.0,1,0,99.0,139.0,139.0,139.0,252.24,75.0417,345.88,100.6591,112.1216,139.0,139.0,0.0,0,0.0,0.1748,0.1063,0.0302,5,1,1
1959.0,61.0,1,0,159.0,139.0,139.0,139.0,144.6046,114.7279,67.6831,89.5126,93.9747,139.0,139.0,2566.0,0,139.0,0.1259,0.0979,0.0112,4,2,0
7049.0,214.0,1,0,278.0,99.0,99.0,179.0,83.6809,409.4905,90.6035,48.1274,43.3417,99.0,99.0,1132.0,0,0.0,-0.0312,0.1698,0.0312,3,1,1
2123.0,67.0,1,0,219.0,179.0,179.0,160.0,122.6469,217.3045,34.7851,97.9005,95.3231,179.0,179.0,0.0,0,0.0,1.3839,2.9684,0.0708,1,2,1
3936.0,127.0,1,0,139.0,239.0,378.0,99.0,151.0761,151.8898,77.9295,83.7153,52.8015,378.0,189.0,0.0,0,0.0,0.1136,0.2226,0.05,3,3,0
